originx,originy,origin,destinationx,destinationy,destination
-36.8646979,174.759153,230 SYMONDS ST,-36.8585361,174.74509977,32 ROSE RD
-36.89757525,174.7715057,15 BANFF AVE,-36.89754133,174.77134465,17 BANFF AVE
-36.9213162,174.71050782,8 MCFADZEAN DR,-36.8646979,174.759153,230 SYMONDS ST
-36.88458675,174.74931783, MOUNT PLEASANT RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85868253,174.61886285, ASCOT AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.88893752,174.74126703,34 ARABI ST,-36.88644437,174.7422126, ARABI ST
-36.8654946,174.7624445,14 BURLEIGH ST,-36.8646979,174.759153,230 SYMONDS ST
-36.87742367,174.77689158,24 MANUKAU RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8816244,174.76427727, STOKES RD,-36.88270752,174.76370045, EGLINTON AVE
-36.88955858,174.71109835, RICHARDSON RD,-36.91272085,174.72873523,1A MCGOWAN ST
-36.89569547,174.70298318,1223 NEW NORTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.89529158,174.92923212,58 WELLINGTON ST,-36.8646979,174.759153,230 SYMONDS ST
-36.92096748,174.83918093,8 PACIFIC RISE,-36.8646979,174.759153,230 SYMONDS ST
-36.86190108,174.74691768,22 SUSSEX ST,-36.8646979,174.759153,230 SYMONDS ST
-36.86021962,174.78691098,47 BRIGHTON RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87170105,174.76030927,9 ESPLANADE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8722253,174.77618684,309 BROADWAY,-36.8646979,174.759153,230 SYMONDS ST
-36.87343943,174.78250607,106 REMUERA RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88132222,174.76318148,6A STOKES RD,-36.8646979,174.759153,230 SYMONDS ST
-36.86827488,174.7715125,35 SECCOMBES RD,-36.86857035,174.77142233,28 SECCOMBES RD
-36.86141912,174.7493516,10 MACKELVIE ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85704558,174.73421917,44 HAKANOA ST,-36.85704558,174.73421917,44 HAKANOA ST
-36.86529075,174.75672257, COULDRY ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84183458,174.73336677, SARSFIELD ST,-36.84073085,174.74118663,10 SARSFIELD ST
-37.0155782,174.89291075,88 GREAT SOUTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87388437,174.76092715,9 VIEW RD,-36.87386732,174.76074245,11 VIEW RD
-36.91599963,174.8484015,5 BOWDEN RD,-36.91778728,174.85127013, BOWDEN RD
-36.86005708,174.82718183, GODDEN CRES,-36.86005708,174.82718183, GODDEN CRES
-36.91778728,174.85127013, BOWDEN RD,-36.91599963,174.8484015,5 BOWDEN RD
-36.8987342,174.77473245,2 GOLF RD,-36.89794423,174.7753231, MEARS PL
-36.96869667,174.86343602, CHARLES ST,-36.8646979,174.759153,230 SYMONDS ST
-36.86532673,174.73998678, CRUMMER RD,-36.8646979,174.759153,230 SYMONDS ST
-36.89559597,174.70482468, NEW NORTH RD,-36.89805947,174.70136863,174 BLOCKHOUSE BAY RD
-36.8729011,174.74241637,512 NEW NORTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.89285858,174.7350141,10 HAVERSTOCK RD,-36.89278955,174.7348814,12 HAVERSTOCK RD
-36.75491098,174.68562317, SCHNAPPER ROCK RD,-36.74313355,174.71958642,18 COWLEY PL
-36.79138473,174.75665937, PURIRI ST,-36.7914759,174.75862472,42 DOMINION ST
-36.7947249,174.75175898,19 AKORANGA DR,-36.79463853,174.75293013,4 KITEWAO ST
-36.80464222,174.70502527,31 BIRKDALE RD,-36.80473745,174.70446338,35 BIRKDALE RD
-36.73309483,174.7265383, HUGH GREEN DR,-36.74313355,174.71958642,18 COWLEY PL
-36.90633777,174.67206892, KARAKA ST,-36.74313355,174.71958642,18 COWLEY PL
-36.73955098,174.72651135,72 APOLLO DR,-36.74313355,174.71958642,18 COWLEY PL
-36.7910588,174.77398597,414 LAKE RD,-36.74313355,174.71958642,18 COWLEY PL
-36.74497815,174.73334053, APOLLO DR,-36.74432862,174.73681675,20 CENTORIAN DR
-36.8076219,174.73742315,52A GLADSTONE RD,-36.80788443,174.7376812,31 GLADSTONE RD
-36.74004948,174.71701082,2 TAWA DR,-36.74313355,174.71958642,18 COWLEY PL
-36.7575263,174.72992368,6 ATLANTIS PL,-36.75724217,174.73041122,11 ATLANTIS PL
-36.74281848,174.71907663,9 COWLEY PL,-36.74313355,174.71958642,18 COWLEY PL
-36.80093728,174.7859857,1 EVERSLEIGH RD,-36.80226422,174.78487448,23 EVERSLEIGH RD
-36.79575908,174.75384977, AKORANGA DR,-36.79474365,174.7538029,3 RAUPAPA ST
-36.80832011,174.72587047,103 BIRKENHEAD AVE,-36.8087204,174.72608778,2 ZION RD
-36.80604432,174.7094003, VERRAN RD,-36.80604432,174.7094003, VERRAN RD
-36.76478818,174.72009483,9 SUNSET RD,-36.76478818,174.72009483,9 SUNSET RD
-36.82683588,174.78310907,2 GLEN RD,-36.74313355,174.71958642,18 COWLEY PL
-36.79138473,174.75665937, PURIRI ST,-36.74313355,174.71958642,18 COWLEY PL
-36.72474077,174.71350785, MCCLYMONTS RD,-36.74313355,174.71958642,18 COWLEY PL
-36.81457612,174.72542062,41 RAWENE RD,-36.74313355,174.71958642,18 COWLEY PL
-36.74497815,174.73334053, APOLLO DR,-36.74509192,174.7376123,5 CENTORIAN DR
-36.77487688,174.77008322, KITCHENER RD,-36.7684803,174.76812512,58 MILFORD RD
-36.77926712,174.75602027,167 SHAKESPEARE RD,-36.77614777,174.75508542,62 NILE RD
-36.79575908,174.75384977, AKORANGA DR,-36.74313355,174.71958642,18 COWLEY PL
-36.80520152,174.70689037,12 VERBENA RD,-36.80298187,174.70816997,34 VERBENA RD
-36.79069755,174.75576982,72 KARAKA ST,-36.90633777,174.67206892, KARAKA ST
-36.74497815,174.73334053, APOLLO DR,-36.74313355,174.71958642,18 COWLEY PL
-36.74898775,174.7304869,40 CONSTELLATION DR,-36.74817598,174.72913547,10 VEGA PL
-36.81013425,174.72810858,250 ONEWA RD,-36.80892053,174.72735662,13 ZION RD
-36.70504752,174.73601773, CERAMCO PL,-36.70504752,174.73601773, CERAMCO PL
-36.85483113,174.78671595, GLADSTONE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.81525525,174.72557522,26 RAWENE RD,-36.81543192,174.72551355,28 RAWENE RD
-36.7911319,174.77834233,34 PARK AVE,-36.74313355,174.71958642,18 COWLEY PL
-36.77931078,174.75239427, BROOK ST,-36.74313355,174.71958642,18 COWLEY PL
-36.7446385,174.73338415,25 APOLLO DR,-36.74373648,174.73065097,49 APOLLO DR
-36.80794405,174.70339645,24 RANGATIRA RD,-36.80330015,174.70400638,59 BIRKDALE RD
-36.73984565,174.72232782, TRITON DR,-36.74313355,174.71958642,18 COWLEY PL
-36.75274653,174.70820788, OMEGA ST,-36.74313355,174.71958642,18 COWLEY PL
-36.79575908,174.75384977, AKORANGA DR,-36.7874206,174.74295142, SUNNYBRAE RD
-36.80885245,174.75421155,66 SYLVAN AVE,-36.80846305,174.7554175,13 HEATH AVE
-36.7870729,174.73972583,15 ANNE RD,-36.78750783,174.73860677,7 VELMA RD
-36.78684992,174.74051382, ANNE RD,-36.78772537,174.73835792,8 VELMA RD
-36.78664232,174.74031655,5 ANNE RD,-36.78664232,174.74031655,5 ANNE RD
-36.72925295,174.71290755,75 CORINTHIAN DR,-36.74313355,174.71958642,18 COWLEY PL
-36.77498243,174.73307023,56 DIANA DR,-36.77587205,174.73216407,48 DIANA DR
-36.77701013,174.75417312,56 NILE RD,-36.77748012,174.75375498,44 NILE RD
-36.74494257,174.73452092,11 APOLLO DR,-36.74457442,174.73673025,16 CENTORIAN DR
-36.81408362,174.74493537,176 QUEEN ST,-36.81355438,174.74546285,3 BELLE VUE AVE
-36.78025322,174.7555869,132 SHAKESPEARE RD,-36.77701013,174.75417312,56 NILE RD
-36.70658575,174.71530995,8 NAMSAN CLOSE,-36.70764007,174.71550933, NAMSAN CLOSE
-36.80794405,174.70339645,24 RANGATIRA RD,-36.74313355,174.71958642,18 COWLEY PL
-36.78128393,174.73841867,182 ARCHERS RD,-36.78109415,174.73645307,188 CHIVALRY RD
-36.89264727,174.62453123, CORBAN AVE,-36.74313355,174.71958642,18 COWLEY PL
-36.79566617,174.7531927,35 AKORANGA DR,-36.79474365,174.7538029,3 RAUPAPA ST
-36.79580042,174.76590697,72 BARRYS POINT RD,-36.79580042,174.76590697,72 BARRYS POINT RD
-36.79580042,174.76590697,72 BARRYS POINT RD,-36.79204288,174.76522662, BARRYS POINT RD
-36.79126038,174.77371442,441 LAKE RD,-36.79172045,174.77408608,431 LAKE RD
-36.75130977,174.7341732,253 SUNSET RD,-36.75041937,174.73775185,79 JUNIPER RD
-36.79330818,174.74609708,53 NORTHCOTE RD,-36.79119555,174.74663618,14 SUNNYBRAE RD
-36.73188451,174.74965162,18 LYONS AVE,-36.72808173,174.74724625,59 LYONS AVE
-36.7469133,174.73475853, CONSTELLATION DR,-36.7447195,174.73672657,14 CENTORIAN DR
-36.72542858,174.74021347,616 BEACH RD,-36.74313355,174.71958642,18 COWLEY PL
-36.7796125,174.73981685,6 LOCKET RD,-36.77935947,174.73948973,10 LOCKET RD
-36.7757225,174.7493159, FORREST HILL RD,-36.76756773,174.74715858,4A HAVELOCK AVE
-36.69754085,174.74798997,34 KILLARNEY AVE,-36.74313355,174.71958642,18 COWLEY PL
-36.78380818,174.77188887, KILLARNEY ST,-36.74313355,174.71958642,18 COWLEY PL
-36.73934422,174.69948313, NORTHWOOD AVE,-36.74313355,174.71958642,18 COWLEY PL
-36.79373565,174.77693427, REWITI AVE,-36.79350438,174.77738432,9 REWITI AVE
-36.75274653,174.70820788,10 OMEGA ST,-36.74313355,174.71958642,18 COWLEY PL
-36.79575908,174.75384977, AKORANGA DR,-36.79099038,174.74638425,18 SUNNYBRAE RD
-36.75210562,174.73899628, JUNIPER RD,-36.75041937,174.73775185,79 JUNIPER RD
-36.79575908,174.75384977, AKORANGA DR,-36.79109482,174.74650293,16 SUNNYBRAE RD
-36.7344177,174.72754108,134 HUGH GREEN DR,-36.74313355,174.71958642,18 COWLEY PL
-36.78669023,174.72283288, HIGH RD,-36.78758868,174.72217273,11 HIGH RD
-36.741152,174.72144015, ARRENWAY DR,-36.74313355,174.71958642,18 COWLEY PL
-36.78604852,174.75591665, NORTHCOTE RD,-36.74313355,174.71958642,18 COWLEY PL
-36.80380807,174.7430695,20 FOWLER ST,-36.80357228,174.74237677,4 JAMES EVANS DR
-36.74759587,174.73479392, PARKWAY DR,-36.74759587,174.73479392, PARKWAY DR
-36.78016312,174.75498547, SHAKESPEARE RD,-36.77653245,174.75415203,41 NILE RD
-36.77220038,174.71982905, JAMES ST,-36.7713552,174.7188511,39B ELLIOTT AVE
-36.968345,174.8173693,36 JAMES ST,-36.76981087,174.71935035,157 SPINELLA DR
-36.78790888,174.69634167,91 LANCASTER RD,-36.7922122,174.6943925,29 LANCASTER RD
-36.79324315,174.69126363,45 TRAMWAY RD,-36.79349335,174.69142507, TRAMWAY RD
-36.77453837,174.76477537,20 FENWICK AVE,-36.74313355,174.71958642,18 COWLEY PL
-36.77950778,174.73969225, LOCKET RD,-36.74313355,174.71958642,18 COWLEY PL
-36.77970782,174.75299452,13 BROOK ST,-36.74313355,174.71958642,18 COWLEY PL
-36.77946068,174.75262293,17 BROOK ST,-36.74313355,174.71958642,18 COWLEY PL
-36.81031613,174.73131658,200 ONEWA RD,-36.80914467,174.72962253,5 AORANGI PL
-36.74497815,174.73334053, APOLLO DR,-36.74541947,174.73705173,4 CENTORIAN DR
-36.77022433,174.76779928,31 MILFORD RD,-36.74313355,174.71958642,18 COWLEY PL
-36.77875842,174.75473133, NAPOLEON AVE,-36.74313355,174.71958642,18 COWLEY PL
-36.78758868,174.72217273,11 HIGH RD,-36.74313355,174.71958642,18 COWLEY PL
-36.72413317,174.742062,2/90 BROWNS BAY RD,-36.72391673,174.74210988,88 BROWNS BAY RD
-36.74494257,174.73452092,11 APOLLO DR,-36.74432862,174.73681675,20 CENTORIAN DR
-36.75892135,174.73840667,7 COCKAYNE CRES,-36.75875873,174.73856075,5 COCKAYNE CRES
-36.78873655,174.76484715,29 LOMOND ST,-36.78866278,174.76500282,27 LOMOND ST
-36.78048413,174.72885988,76 CHARTWELL AVE,-36.77974607,174.73064935,126 CHIVALRY RD
-36.75833537,174.73662448,33 COCKAYNE CRES,-36.75731833,174.73575135,49 COCKAYNE CRES
-36.75833537,174.73662448,33 COCKAYNE CRES,-36.75644275,174.73557055,37 SALAMANCA RD
-36.79297427,174.74907241,3 AKORANGA DR,-36.79463853,174.75293013,4 KITEWAO ST
-36.8063745,174.7539355, SYLVAN AVE,-36.808134,174.75550392, HEATH AVE
-36.8011024,174.74762497, COLLEGE RD,-36.74313355,174.71958642,18 COWLEY PL
-36.75040572,174.73208152,42 PARKWAY DR,-36.75074488,174.73151663,48 PARKWAY DR
-36.73912383,174.71651995, TAWA DR,-36.74313355,174.71958642,18 COWLEY PL
-36.74474318,174.69703732, WILLIAM PICKERING DR,-36.74313355,174.71958642,18 COWLEY PL
-36.74282768,174.7274563,67 ARRENWAY DR,-36.74313355,174.71958642,18 COWLEY PL
-36.755463,174.72911905,14 HIGHGROVE LN,-36.75596375,174.72990933,24 HIGHGROVE LN
-36.86692312,174.75057347,18 BUCHANAN ST,-36.83005703,174.79879283, BUCHANAN ST
-36.82991958,174.79977248,18A BUCHANAN ST,-36.83005703,174.79879283, BUCHANAN ST
-36.83074617,174.8008886, MAYS ST,-36.74313355,174.71958642,18 COWLEY PL
-36.7910588,174.77398597,414 LAKE RD,-36.79177198,174.77456578,402 LAKE RD
-36.73501643,174.72922857,43 ROSEDALE RD,-36.74313355,174.71958642,18 COWLEY PL
-36.76787053,174.72788232, LUDLOW TCE,-36.76787053,174.72788232, LUDLOW TCE
-36.79126038,174.77371442,441 LAKE RD,-36.79190098,174.77466878,400 LAKE RD
-36.79126038,174.77371442,441 LAKE RD,-36.79177198,174.77456578,402 LAKE RD
-36.78025322,174.7555869,132 SHAKESPEARE RD,-36.77768763,174.75690738, WATERLOO RD
-36.804936,174.72556355,161 BIRKENHEAD AVE,-36.80548718,174.72452678,2/1 RECREATION DR
-36.8053471,174.70682318,10 VERBENA RD,-36.80505835,174.70695622,14 VERBENA RD
-36.72468727,174.70954625,55 DON MCKINNON DR,-36.74313355,174.71958642,18 COWLEY PL
-36.73868867,174.73890287,11 WINDSOR PL,-36.7392981,174.73811133,5 ZARA CRT
-36.7446385,174.73338415,25 APOLLO DR,-36.74432862,174.73681675, CENTORIAN DR
-36.98307022,174.84568332,26 HILLSIDE RD,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.76475777,174.74240813, TREVONE PL,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.80217605,174.70272105, BIRKDALE RD,-36.80473745,174.70446338,35 BIRKDALE RD
-36.82143638,174.7359528,5 HINEMOA ST,-36.74313355,174.71958642,18 COWLEY PL
-36.74497815,174.73334053,18 APOLLO DR,-36.74510762,174.73683722,8 CENTORIAN DR
-36.79786578,174.73381895,3 COMPTON ST,-36.74313355,174.71958642,18 COWLEY PL
-36.75770848,174.7357044,45 COCKAYNE CRES,-36.75731833,174.73575135,49 COCKAYNE CRES
-36.79278915,174.77034152,36 BRACKEN AVE,-36.74313355,174.71958642,18 COWLEY PL
-36.7451603,174.73476235,9 APOLLO DR,-36.74432862,174.73681675,20 CENTORIAN DR
-36.7451603,174.73476235,9 APOLLO DR,-36.74457442,174.73673025,16 CENTORIAN DR
-36.77338865,174.76738147,114 KITCHENER RD,-36.77037368,174.76773873,29 MILFORD RD
-36.73984565,174.72232782, TRITON DR,-36.73984565,174.72232782, TRITON DR
-36.89694362,174.68836815,58 NACTON LN,-36.89734095,174.6873423,74 NACTON LN
-36.85705012,174.64129512, THOMAS REA PL,-36.8646979,174.759153,230 SYMONDS ST
-36.7757225,174.7493159, FORREST HILL RD,-36.7757225,174.7493159, FORREST HILL RD
-36.889761,174.69664695, GREAT NORTH RD,-36.90700537,174.68268922,32 DELTA AVE
-36.89330287,174.69595628,1827 GREAT NORTH RD,-36.89278008,174.69999395,26 WALSALL ST
-36.8302186,174.61611887, WESTGATE DR,-36.82332808,174.61465487,21 WESTGATE DR
-36.88869767,174.69382102, HOLLY ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8717475,174.6270678, TE KANAWA CRES,-36.8716528,174.62587763,14 TE KANAWA CRES
-36.90039605,174.64065187,123 SUNNYSIDE RD,-36.8983122,174.63893428, SUNNYSIDE RD
-36.90030722,174.64046035,117 SUNNYSIDE RD,-36.90015443,174.640301,115 SUNNYSIDE RD
-36.83657778,174.60653037, GARTON DR,-36.83657778,174.60653037, GARTON DR
-36.8302186,174.61611887, WESTGATE DR,-36.8302186,174.61611887, WESTGATE DR
-36.82332808,174.61465487,21 WESTGATE DR,-36.8302186,174.61611887, WESTGATE DR
-36.89345892,174.68713658, CANAL RD,-36.8646979,174.759153,230 SYMONDS ST
-36.79322537,174.66139632, DE HAVILLAND RD,-36.79322537,174.66139632, DE HAVILLAND RD
-36.91227432,174.65332795,5 WILSON RD,-36.91224677,174.6531451,3 WILSON RD
-36.91232243,174.64203078,9 CLARIDGE ST,-36.91219768,174.64144527,3 CLARIDGE ST
-36.87882363,174.65062272,50 DIVICH AVE,-36.8766515,174.65084953, FINLOW DR
-36.89643193,174.69966373,18 CRAYFORD ST,-36.89673828,174.69978287,19 CRAYFORD ST
-36.889761,174.69664695, GREAT NORTH RD,-36.90656353,174.68295277,38 DELTA AVE
-36.9082222,174.68273808,3068 GREAT NORTH RD,-36.90222117,174.68594115, DELTA AVE
-36.91502518,174.68116607,18 HUTCHINSON AVE,-36.91584543,174.68171408,7 ISLINGTON AVE
-36.89883917,174.69988933, DONEGAL ST,-36.89940678,174.69989607,13 DONEGAL ST
-36.89172328,174.6926879,30 VICTOR ST,-36.89163315,174.69314813,26 VICTOR ST
-36.87236693,174.62939335,8 ABEL TASMAN AVE,-36.87214052,174.62885517,1 ABEL TASMAN AVE
-36.79362297,174.6619646,45 DE HAVILLAND RD,-36.7937261,174.66209975,43 DE HAVILLAND RD
-36.88667818,174.64228337, JAMES LAURIE ST,-36.88667818,174.64228337, JAMES LAURIE ST
-36.89906762,174.69524458,10 WINGATE ST,-36.89928297,174.69464892,16 WINGATE ST
-36.889761,174.69664695, GREAT NORTH RD,-36.90628463,174.68349527,5 DELTA AVE
-36.9034678,174.6681091,76 RIMU ST,-36.9034678,174.6681091,76 RIMU ST
-37.02349347,174.89404872,4 LUPTON RD,-37.02372695,174.89379643,6 LUPTON RD
-36.98322262,174.87943912,5 MEADOWCOURT DR,-36.98186448,174.8798007,14 MEADOWCOURT DR
-36.97837125,174.77796088,67 AINTREE AVE,-36.97573488,174.77665013,39 AINTREE AVE
-36.967242,174.86216305, EAST TAMAKI RD,-36.95135382,174.90005087,352 EAST TAMAKI RD
-36.91480272,174.909513,240 CASCADES RD,-36.91480272,174.909513,240 CASCADES RD
-36.99048928,174.86296967,39 PLUNKET AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.90339612,174.92359657,7 PEGLER DR,-36.90347447,174.9237118,5 PEGLER DR
-36.8837522,174.70612105, RENTON RD,-36.84723671,174.63247226, THE CONCOURSE
-36.98186448,174.8798007, MEADOWCOURT DR,-36.98186448,174.8798007, MEADOWCOURT DR
-36.97506738,174.8535196,16 OMAGH AVE,-36.97535608,174.85364253,17 OMAGH AVE
-36.96869137,174.85570998,246 SHIRLEY RD,-36.96880433,174.85551875,242 SHIRLEY RD
-36.98056248,174.90333145, LISCOOLY PL,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.94683062,174.89779272, BARMAC PL,-36.94683062,174.89779272, BARMAC PL
-36.96908022,174.82198817,411 MASSEY RD,-36.9683521,174.82192708,166 BUCKLAND RD
-36.97713472,174.85094013,1/56 CORONATION RD,-36.79002713,174.72921357,1/72 CORONATION RD
-36.98322262,174.87943912,5 MEADOWCOURT DR,-36.98179023,174.88037693,19 MEADOWCOURT DR
-36.70532455,174.74112463,31 ALEXANDER AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.9638617,174.83718558,72 GRAY AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.96802177,174.8430199,68 SWAFFIELD RD,-36.96787965,174.84331023,53 SWAFFIELD RD
-37.00329765,174.86438713, ASH RD,-37.00329765,174.86438713, ASH RD
-36.96736458,174.84888307,65 OMANA RD,-36.96737395,174.84962158,57 OMANA RD
-36.98317752,174.8789391,2 MEADOWCOURT DR,-36.9828756,174.8791512,4 MEADOWCOURT DR
-37.00282913,174.87666872, EARL RICHARDSON AVE,-37.00282913,174.87666872, EARL RICHARDSON AVE
-37.00282913,174.87666872, EARL RICHARDSON AVE,-37.00230717,174.87718565,7 EARL RICHARDSON AVE
-36.9731672,174.92094218,40 SPRINGSIDE DR,-36.97305045,174.92098065,38 SPRINGSIDE DR
-36.89901232,174.92068453, VINCENT ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84871568,174.77082368,14 WATERLOO QUADRANT,-36.8646979,174.759153,230 SYMONDS ST
-36.85772892,174.75711348,345 KARANGAHAPE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85181963,174.76158352, MAYORAL DR,-36.8646979,174.759153,230 SYMONDS ST
-36.84438802,174.77058768,104 QUAY ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85856275,174.75172302, HOPETOUN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.94076518,174.84198593,14 PRINCES ST,-36.8646979,174.759153,230 SYMONDS ST
-36.89610328,174.92287532, NELSON ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84977265,174.77215245, WATERLOO QUADRANT,-36.8646979,174.759153,230 SYMONDS ST
-36.83936832,174.75678925, BRIGHAM ST,-36.8646979,174.759153,230 SYMONDS ST
-36.82367687,174.74817725, QUEEN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85284968,174.77827243,1A HEATHER ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8619312,174.76502432, GRAFTON RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85892642,174.76118435,20 UPPER QUEEN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85216335,174.74767352,20 FRANKLIN RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8515199,174.78522752,22 CLEVELAND RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8453945,174.77410247, QUAY ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84396067,174.76872868, COMMERCE ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85136297,174.7605695, HOBSON ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8565245,174.75908465, PITT ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85804757,174.75201658,12 HOPETOUN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85115842,174.75878478, COOK ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84930903,174.7488857, RUNNELL ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84725535,174.74528223, COLLEGE HILL,-36.8646979,174.759153,230 SYMONDS ST
-36.8581465,174.78245677, PARNELL RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85406327,174.7547106, HAYDEN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85705763,174.74753707, PONSONBY RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85227138,174.75831002,94 NELSON ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8443179,174.7703332,106-108 QUAY ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84641812,174.75189688, BEAUMONT ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84899983,174.77119692,18 WATERLOO QUADRANT,-36.8646979,174.759153,230 SYMONDS ST
-36.85069471,174.78862211,OPP 19 JUDGES BAY RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85882792,174.75695717, GALATOS ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8543496,174.76465737, AIREDALE ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85006445,174.74326027, PONSONBY TCE,-36.8646979,174.759153,230 SYMONDS ST
-36.85830755,174.74977702,68 PONSONBY RD,-36.8646979,174.759153,230 SYMONDS ST
-36.86655985,174.77635528, KINGDON ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85850938,174.75187015,3 HOPETOUN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8567736,174.75983608, POYNTON TCE,-36.8646979,174.759153,230 SYMONDS ST
-36.84767528,174.77113785, EDEN CRES,-36.8646979,174.759153,230 SYMONDS ST
-36.84715573,174.76888502, SHORTLAND ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8567616,174.75841372,1 BERESFORD SQ,-36.8646979,174.759153,230 SYMONDS ST
